,season,name,position,value,adjusted_points_range,assists,goals_scored,goals_conceded,saves,own_goals,penalties_missed,penalties_saved,clean_sheets,creativity,threat,influence,bps,minutes,yellow_cards,red_cards,plays_for,opponent_team,was_home,is_won,month_of_match,time_of_match,win_expectation,date_of_match
11623,2017-18,Ali Gabr,DEF,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,West Brom,Huddersfield,True,-1,2,15:00,2.435897435897436,2018-02-24
11624,2017-18,Allan-roméo Nyom,DEF,48,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,West Brom,Huddersfield,True,-1,2,15:00,2.435897435897436,2018-02-24
11625,2017-18,Anders Lindegaard,GK,40,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Burnley,Southampton,True,0,2,15:00,0.9653979238754326,2018-02-24
11626,2017-18,Ander Herrera,MID,50,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Man United,Chelsea,True,1,2,14:05,1.5283842794759825,2018-02-25
11627,2017-18,Andreas Christensen,DEF,53,0,0,0,2,0,0,0,0,0,10.3,0,29.4,19,90,0,0,Chelsea,Man United,False,-1,2,14:05,0.6542857142857142,2018-02-25
11628,2017-18,Andreas Pereira,MID,49,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Man United,Chelsea,True,1,2,14:05,1.5283842794759825,2018-02-25
11629,2017-18,Andrew Robertson,DEF,48,1,1,0,1,0,0,0,0,0,42.0,4,41.4,33,90,0,0,Liverpool,West Ham,True,1,2,15:00,10.655737704918034,2018-02-24
11630,2017-18,Andrew Surman,MID,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Bournemouth,Newcastle,True,0,2,15:00,1.8047619047619048,2018-02-24
11631,2017-18,Andre Gray,FWD,63,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Watford,Everton,True,1,2,17:30,1.5555555555555556,2018-02-24
11632,2017-18,Andros Townsend,MID,56,1,0,0,0,0,0,0,0,1,24.7,11,12.4,9,86,0,0,Crystal Palace,Tottenham,True,-1,2,12:00,0.2,2018-02-25
11633,2017-18,André Ayew,MID,68,0,0,0,3,0,0,0,0,0,5.3,4,3.8,0,54,0,0,Swansea,Brighton,False,-1,2,15:00,0.535,2018-02-24
11634,2017-18,André Carrillo,MID,55,0,0,0,0,0,0,0,0,0,3.7,2,0.6,-1,27,1,0,Watford,Everton,True,1,2,17:30,1.5555555555555556,2018-02-24
11635,2017-18,Andy Carroll,FWD,57,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,West Ham,Liverpool,False,-1,2,15:00,0.09384615384615384,2018-02-24
11636,2017-18,Andy King,MID,42,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Swansea,Brighton,False,-1,2,15:00,0.535,2018-02-24
11637,2017-18,Angelo Ogbonna,DEF,44,0,0,0,4,0,0,0,0,0,0.2,0,19.2,15,90,0,0,West Ham,Liverpool,False,-1,2,15:00,0.09384615384615384,2018-02-24
11638,2017-18,Angel Rangel,DEF,39,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Swansea,Brighton,False,-1,2,15:00,0.535,2018-02-24
11639,2017-18,Anthony Knockaert,MID,55,2,0,1,0,0,0,0,0,1,3.0,23,38.8,25,78,0,0,Brighton,Swansea,True,1,2,15:00,1.8691588785046729,2018-02-24
11640,2017-18,Anthony Martial,MID,80,1,1,0,1,0,0,0,0,0,28.0,18,19.6,17,63,0,0,Man United,Chelsea,True,1,2,14:05,1.5283842794759825,2018-02-25
11641,2017-18,Antonio Martinez lopez,FWD,50,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,West Ham,Liverpool,False,-1,2,15:00,0.09384615384615384,2018-02-24
11642,2017-18,Antonio Rüdiger,DEF,59,0,0,0,2,0,0,0,0,0,0.6,2,11.0,10,90,0,0,Chelsea,Man United,False,-1,2,14:05,0.6542857142857142,2018-02-25
11643,2017-18,Antonio Valencia,DEF,69,0,0,0,1,0,0,0,0,0,30.0,0,24.4,6,90,1,0,Man United,Chelsea,True,1,2,14:05,1.5283842794759825,2018-02-25
11644,2017-18,Arthur Masuaku,DEF,43,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,West Ham,Liverpool,False,-1,2,15:00,0.09384615384615384,2018-02-24
11645,2017-18,Artur Boruc,GK,41,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Bournemouth,Newcastle,True,0,2,15:00,1.8047619047619048,2018-02-24
11646,2017-18,Ashley Barnes,FWD,52,1,0,1,1,0,0,0,0,0,13.5,51,29.2,21,90,1,0,Burnley,Southampton,True,0,2,15:00,0.9653979238754326,2018-02-24
11647,2017-18,Ashley Fletcher,FWD,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,West Ham,Liverpool,False,-1,2,15:00,0.09384615384615384,2018-02-24
11648,2017-18,Ashley Westwood,MID,43,0,0,0,1,0,0,0,0,0,16.4,20,13.4,16,90,0,0,Burnley,Southampton,True,0,2,15:00,0.9653979238754326,2018-02-24
11649,2017-18,Ashley Williams,DEF,52,0,0,0,1,0,0,0,0,0,0.5,6,10.4,10,90,0,0,Everton,Watford,False,-1,2,17:30,0.6428571428571429,2018-02-24
11650,2017-18,Ashley Young,MID,49,0,0,0,1,0,0,0,0,0,19.8,2,8.6,8,90,0,0,Man United,Chelsea,True,1,2,14:05,1.5283842794759825,2018-02-25
11651,2017-18,Asmir Begovic,GK,45,0,0,0,2,2,0,0,0,0,0.0,0,11.2,12,90,0,0,Bournemouth,Newcastle,True,0,2,15:00,1.8047619047619048,2018-02-24
11652,2017-18,Axel Tuanzebe,DEF,39,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Man United,Chelsea,True,1,2,14:05,1.5283842794759825,2018-02-25
11653,2017-18,Aymeric Laporte,DEF,55,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Man City,Arsenal,False,1,3,19:45,2.616279069767442,2018-03-01
11654,2017-18,Ayoze Pérez,FWD,52,1,1,0,2,0,0,0,0,0,25.3,30,22.8,12,90,1,0,Newcastle,Bournemouth,False,0,2,15:00,0.554089709762533,2018-02-24
11655,2017-18,Bakary Sako,MID,49,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Crystal Palace,Tottenham,True,-1,2,12:00,0.2,2018-02-25
11656,2017-18,Bamidele Alli,MID,89,1,0,0,0,0,0,0,0,1,25.8,16,20.6,19,90,0,0,Tottenham,Crystal Palace,False,1,2,12:00,5.0,2018-02-25
11657,2017-18,Benik Afobe,FWD,57,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Bournemouth,Newcastle,True,0,2,15:00,1.8047619047619048,2018-02-24
11658,2017-18,Beni Baningime,MID,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Everton,Watford,False,-1,2,17:30,0.6428571428571429,2018-02-24
11659,2017-18,Benjamin Chilwell,DEF,43,0,0,0,1,0,0,0,0,0,24.8,7,16.2,9,90,0,0,Leicester,Stoke,True,0,2,12:30,3.052325581395349,2018-02-24
11660,2017-18,Benjamin Mendy,DEF,63,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Man City,Arsenal,False,1,3,19:45,2.616279069767442,2018-03-01
11661,2017-18,Ben Davies,DEF,57,2,0,0,0,0,0,0,0,1,20.7,25,18.4,28,90,0,0,Tottenham,Crystal Palace,False,1,2,12:00,5.0,2018-02-25
11662,2017-18,Ben Foster,GK,44,0,0,0,2,5,0,0,0,0,0.0,0,30.4,19,90,0,0,West Brom,Huddersfield,True,-1,2,15:00,2.435897435897436,2018-02-24
11663,2017-18,Ben Hamer,GK,43,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Leicester,Stoke,True,0,2,12:30,3.052325581395349,2018-02-24
11664,2017-18,Ben Johnson,MID,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,West Ham,Liverpool,False,-1,2,15:00,0.09384615384615384,2018-02-24
11665,2017-18,Ben Mee,DEF,49,0,0,0,1,0,0,0,0,0,0.5,0,24.8,16,90,0,0,Burnley,Southampton,True,0,2,15:00,0.9653979238754326,2018-02-24
11666,2017-18,Ben Watson,MID,43,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Watford,Everton,True,1,2,17:30,1.5555555555555556,2018-02-24
11667,2017-18,Ben Woodburn,MID,42,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Liverpool,West Ham,True,1,2,15:00,10.655737704918034,2018-02-24
11668,2017-18,Beram Kayal,MID,44,0,0,0,0,0,0,0,0,0,0.0,0,0.0,3,1,0,0,Brighton,Swansea,True,1,2,15:00,1.8691588785046729,2018-02-24
11669,2017-18,Bernardo mota Veiga de carvalho e silva,MID,74,2,0,1,0,0,0,0,0,1,3.7,23,44.6,34,90,0,0,Man City,Arsenal,False,1,3,19:45,2.616279069767442,2018-03-01
11670,2017-18,Boaz Myhill,GK,40,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,West Brom,Huddersfield,True,-1,2,15:00,2.435897435897436,2018-02-24
11671,2017-18,Bojan Krkic perez,MID,55,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Stoke,Leicester,False,0,2,12:30,0.3276190476190476,2018-02-24
11672,2017-18,Bradley Smith,DEF,39,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Bournemouth,Newcastle,True,0,2,15:00,1.8047619047619048,2018-02-24
11673,2017-18,Brahim Diaz,MID,47,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Man City,Arsenal,False,1,3,19:45,2.616279069767442,2018-03-01
11674,2017-18,Brandon Mason,DEF,39,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Watford,Everton,True,1,2,17:30,1.5555555555555556,2018-02-24
11675,2017-18,Bruno Martins indi,DEF,49,0,0,0,1,0,0,0,0,0,0.0,0,15.2,10,73,0,0,Stoke,Leicester,False,0,2,12:30,0.3276190476190476,2018-02-24
11676,2017-18,Bruno Saltor grau,DEF,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Brighton,Swansea,True,1,2,15:00,1.8691588785046729,2018-02-24
11677,2017-18,Callum Hudson-odoi,MID,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Chelsea,Man United,False,-1,2,14:05,0.6542857142857142,2018-02-25
11678,2017-18,Callum Wilson,FWD,60,0,0,0,2,0,0,0,0,0,2.4,27,3.8,3,72,0,0,Bournemouth,Newcastle,True,0,2,15:00,1.8047619047619048,2018-02-24
11679,2017-18,Calum Chambers,DEF,47,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Arsenal,Man City,True,-1,3,19:45,0.38222222222222224,2018-03-01
11680,2017-18,Cameron Carter-vickers,DEF,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Tottenham,Crystal Palace,False,1,2,12:00,5.0,2018-02-25
11681,2017-18,Carl Jenkinson,DEF,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Arsenal,Man City,True,-1,3,19:45,0.38222222222222224,2018-03-01
11682,2017-18,Carl Stewart,MID,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Watford,Everton,True,1,2,17:30,1.5555555555555556,2018-02-24
11683,2017-18,Cenk Tosun,FWD,68,0,0,0,1,0,0,0,0,0,2.3,35,6.4,6,33,0,0,Everton,Watford,False,-1,2,17:30,0.6428571428571429,2018-02-24
11684,2017-18,Cesc Fàbregas,MID,68,0,0,0,0,0,0,0,0,0,1.3,0,4.4,5,9,0,0,Chelsea,Man United,False,-1,2,14:05,0.6542857142857142,2018-02-25
11685,2017-18,Chancel Mbemba,DEF,39,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Newcastle,Bournemouth,False,0,2,15:00,0.554089709762533,2018-02-24
11686,2017-18,Charlie Adam,MID,47,0,0,0,0,0,0,0,0,0,0.3,8,4.4,2,16,1,0,Stoke,Leicester,False,0,2,12:30,0.3276190476190476,2018-02-24
11687,2017-18,Charlie Austin,FWD,59,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Southampton,Burnley,False,0,2,15:00,1.0358422939068102,2018-02-24
11688,2017-18,Charlie Daniels,DEF,47,0,0,0,2,0,0,0,0,0,1.9,1,15.2,10,45,0,0,Bournemouth,Newcastle,True,0,2,15:00,1.8047619047619048,2018-02-24
11689,2017-18,Charlie Taylor,DEF,42,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Burnley,Southampton,True,0,2,15:00,0.9653979238754326,2018-02-24
11690,2017-18,Charly Musonda,MID,48,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Chelsea,Man United,False,-1,2,14:05,0.6542857142857142,2018-02-25
11691,2017-18,Cheikhou Kouyaté,MID,50,1,1,0,4,0,0,0,0,0,24.3,0,30.4,14,90,1,0,West Ham,Liverpool,False,-1,2,15:00,0.09384615384615384,2018-02-24
11692,2017-18,Christian Atsu,MID,48,0,0,0,2,0,0,0,0,0,10.3,22,12.6,8,26,0,0,Newcastle,Bournemouth,False,0,2,15:00,0.554089709762533,2018-02-24
11693,2017-18,Christian Benteke,FWD,76,0,0,0,1,0,0,0,0,0,4.6,2,10.0,8,90,0,0,Crystal Palace,Tottenham,True,-1,2,12:00,0.2,2018-02-25
11694,2017-18,Christian Eriksen,MID,93,1,1,0,0,0,0,0,0,1,42.8,46,21.2,20,90,0,0,Tottenham,Crystal Palace,False,1,2,12:00,5.0,2018-02-25
11695,2017-18,Christian Fuchs,DEF,48,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Leicester,Stoke,True,0,2,12:30,3.052325581395349,2018-02-24
11696,2017-18,Christian Kabasele,DEF,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Watford,Everton,True,1,2,17:30,1.5555555555555556,2018-02-24
11697,2017-18,Christopher Schindler,DEF,46,0,0,0,1,0,0,0,0,0,10.5,0,34.2,15,90,0,0,Huddersfield,West Brom,False,1,2,15:00,0.4105263157894737,2018-02-24
11698,2017-18,Chris Brunt,MID,50,1,1,0,0,0,0,0,0,0,28.9,9,32.4,23,33,0,0,West Brom,Huddersfield,True,-1,2,15:00,2.435897435897436,2018-02-24
11699,2017-18,Chris Löwe,DEF,44,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Huddersfield,West Brom,False,1,2,15:00,0.4105263157894737,2018-02-24
11700,2017-18,Chris Smalling,DEF,54,0,0,0,1,0,0,0,0,0,0.1,0,24.2,21,90,0,0,Man United,Chelsea,True,1,2,14:05,1.5283842794759825,2018-02-25
11701,2017-18,Chris Wood,FWD,62,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Burnley,Southampton,True,0,2,15:00,0.9653979238754326,2018-02-24
11702,2017-18,Chung-yong Lee,MID,42,0,0,0,1,0,0,0,0,0,0.0,0,0.0,3,3,0,0,Crystal Palace,Tottenham,True,-1,2,12:00,0.2,2018-02-25
11703,2017-18,Ciaran Clark,DEF,44,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Newcastle,Bournemouth,False,0,2,15:00,0.554089709762533,2018-02-24
11704,2017-18,Claudio Bravo,GK,46,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Man City,Arsenal,False,1,3,19:45,2.616279069767442,2018-03-01
11705,2017-18,Claudio Yacob,MID,43,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,West Brom,Huddersfield,True,-1,2,15:00,2.435897435897436,2018-02-24
11706,2017-18,Collin Quaner,FWD,46,1,1,0,1,0,0,0,0,0,23.7,4,22.6,17,90,0,0,Huddersfield,West Brom,False,1,2,15:00,0.4105263157894737,2018-02-24
11707,2017-18,Connor Goldson,DEF,39,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Brighton,Swansea,True,1,2,15:00,1.8691588785046729,2018-02-24
11708,2017-18,Connor Mahoney,MID,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Bournemouth,Newcastle,True,0,2,15:00,1.8047619047619048,2018-02-24
11709,2017-18,Connor Roberts,DEF,40,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Swansea,Brighton,False,-1,2,15:00,0.535,2018-02-24
11710,2017-18,Connor Wickham,FWD,54,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Crystal Palace,Tottenham,True,-1,2,12:00,0.2,2018-02-25
11711,2017-18,Costel Pantilimon,GK,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Watford,Everton,True,1,2,17:30,1.5555555555555556,2018-02-24
11712,2017-18,Craig Cathcart,DEF,44,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Watford,Everton,True,1,2,17:30,1.5555555555555556,2018-02-24
11713,2017-18,Craig Dawson,DEF,48,2,0,1,2,0,0,0,0,0,1.4,44,51.8,16,90,0,0,West Brom,Huddersfield,True,-1,2,15:00,2.435897435897436,2018-02-24
11714,2017-18,Cuco Martina,DEF,44,0,0,0,1,0,0,0,0,0,1.5,2,19.4,14,90,0,0,Everton,Watford,False,-1,2,17:30,0.6428571428571429,2018-02-24
11715,2017-18,Cédric Soares,DEF,47,0,0,0,1,0,0,0,0,0,16.0,2,14.2,14,90,0,0,Southampton,Burnley,False,0,2,15:00,1.0358422939068102,2018-02-24
11716,2017-18,César Azpilicueta,DEF,70,0,0,0,2,0,0,0,0,0,4.6,0,18.2,15,90,0,0,Chelsea,Man United,False,-1,2,14:05,0.6542857142857142,2018-02-25
11717,2017-18,Daley Blind,DEF,51,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Man United,Chelsea,True,1,2,14:05,1.5283842794759825,2018-02-25
11718,2017-18,Dale Stephens,MID,45,1,1,0,1,0,0,0,0,0,10.9,4,27.8,22,90,0,0,Brighton,Swansea,True,1,2,15:00,1.8691588785046729,2018-02-24
11719,2017-18,Damian emiliano Martinez,GK,40,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Arsenal,Man City,True,-1,3,19:45,0.38222222222222224,2018-03-01
11720,2017-18,Damien Delaney,DEF,42,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0,5,0,0,Crystal Palace,Tottenham,True,-1,2,12:00,0.2,2018-02-25
11721,2017-18,Daniel Amartey,MID,43,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Leicester,Stoke,True,0,2,12:30,3.052325581395349,2018-02-24
11722,2017-18,Daniel Bachmann,GK,40,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Watford,Everton,True,1,2,17:30,1.5555555555555556,2018-02-24
11723,2017-18,Daniel Drinkwater,MID,48,0,0,0,2,0,0,0,0,0,4.1,7,16.2,19,80,0,0,Chelsea,Man United,False,-1,2,14:05,0.6542857142857142,2018-02-25
11724,2017-18,Daniel Sturridge,FWD,79,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,West Brom,Huddersfield,True,-1,2,15:00,2.435897435897436,2018-02-24
11725,2017-18,Danilo luiz Da silva,DEF,50,1,0,0,0,0,0,0,0,1,3.3,0,13.6,26,90,0,0,Man City,Arsenal,False,1,3,19:45,2.616279069767442,2018-03-01
11726,2017-18,Danny Ings,FWD,54,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Liverpool,West Ham,True,1,2,15:00,10.655737704918034,2018-02-24
11727,2017-18,Danny Rose,DEF,64,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Tottenham,Crystal Palace,False,1,2,12:00,5.0,2018-02-25
11728,2017-18,Danny Simpson,DEF,43,0,0,0,1,0,0,0,0,0,12.0,0,5.4,10,61,0,0,Leicester,Stoke,True,0,2,12:30,3.052325581395349,2018-02-24
11729,2017-18,Danny Ward,GK,44,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Liverpool,West Ham,True,1,2,15:00,10.655737704918034,2018-02-24
11730,2017-18,Danny Welbeck,FWD,73,0,0,0,3,0,0,0,0,0,1.8,18,13.0,10,90,0,0,Arsenal,Man City,True,-1,3,19:45,0.38222222222222224,2018-03-01
11731,2017-18,Danny Williams,MID,48,0,0,0,1,0,0,0,0,0,12.6,10,1.8,5,90,0,0,Huddersfield,West Brom,False,1,2,15:00,0.4105263157894737,2018-02-24
11732,2017-18,Dan Gosling,MID,48,2,0,1,2,0,0,0,0,0,14.1,53,44.0,27,90,0,0,Bournemouth,Newcastle,True,0,2,15:00,1.8047619047619048,2018-02-24
11733,2017-18,Darren Fletcher,MID,48,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Stoke,Leicester,False,0,2,12:30,0.3276190476190476,2018-02-24
11734,2017-18,Darren Randolph,GK,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,West Ham,Liverpool,False,-1,2,15:00,0.09384615384615384,2018-02-24
11735,2017-18,Daryl Janmaat,DEF,48,1,0,0,0,0,0,0,0,1,6.3,17,17.8,23,90,1,0,Watford,Everton,True,1,2,17:30,1.5555555555555556,2018-02-24
11736,2017-18,Daryl Murphy,FWD,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Newcastle,Bournemouth,False,0,2,15:00,0.554089709762533,2018-02-24
11737,2017-18,Davide Zappacosta,DEF,59,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Chelsea,Man United,False,-1,2,14:05,0.6542857142857142,2018-02-25
11738,2017-18,David De gea,GK,59,1,0,0,1,6,0,0,0,0,0.0,0,37.8,21,90,0,0,Man United,Chelsea,True,1,2,14:05,1.5283842794759825,2018-02-25
11739,2017-18,David Luiz moreira marinho,DEF,57,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Chelsea,Man United,False,-1,2,14:05,0.6542857142857142,2018-02-25
11740,2017-18,David Ospina,GK,48,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Arsenal,Man City,True,-1,3,19:45,0.38222222222222224,2018-03-01
11741,2017-18,David Silva,MID,79,2,0,1,0,0,0,0,0,1,9.5,17,41.4,24,86,0,0,Man City,Arsenal,False,1,3,19:45,2.616279069767442,2018-03-01
11742,2017-18,Davinson Sánchez,DEF,60,2,0,0,0,0,0,0,0,1,1.7,0,31.4,29,90,0,0,Tottenham,Crystal Palace,False,1,2,12:00,5.0,2018-02-25
11743,2017-18,Davy Klaassen,MID,69,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Everton,Watford,False,-1,2,17:30,0.6428571428571429,2018-02-24
11744,2017-18,Davy Pröpper,MID,53,0,0,0,1,0,0,0,0,0,22.3,2,18.0,17,90,0,0,Brighton,Swansea,True,1,2,15:00,1.8691588785046729,2018-02-24
11745,2017-18,Deandre Yedlin,DEF,44,0,0,0,2,0,0,0,0,0,2.9,0,9.2,9,90,1,0,Newcastle,Bournemouth,False,0,2,15:00,0.554089709762533,2018-02-24
11746,2017-18,Dean Marney,MID,44,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Burnley,Southampton,True,0,2,15:00,0.9653979238754326,2018-02-24
11747,2017-18,Dean Whitehead,MID,43,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Huddersfield,West Brom,False,1,2,15:00,0.4105263157894737,2018-02-24
11748,2017-18,Declan Rice,DEF,44,0,0,0,0,0,0,0,0,0,0.0,0,1.0,2,7,0,0,West Ham,Liverpool,False,-1,2,15:00,0.09384615384615384,2018-02-24
11749,2017-18,Dejan Lovren,DEF,53,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Liverpool,West Ham,True,1,2,15:00,10.655737704918034,2018-02-24
11750,2017-18,Demarai Gray,MID,53,0,0,0,1,0,0,0,0,0,14.4,0,6.2,10,60,0,0,Leicester,Stoke,True,0,2,12:30,3.052325581395349,2018-02-24
11751,2017-18,Diafra Sakho,FWD,55,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,West Ham,Liverpool,False,-1,2,15:00,0.09384615384615384,2018-02-24
11752,2017-18,Didier Ndong,MID,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Watford,Everton,True,1,2,17:30,1.5555555555555556,2018-02-24
11753,2017-18,Diego Da silva costa,FWD,95,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Chelsea,Man United,False,-1,2,14:05,0.6542857142857142,2018-02-25
11754,2017-18,Dion Henry,GK,40,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Crystal Palace,Tottenham,True,-1,2,12:00,0.2,2018-02-25
11755,2017-18,Divock Origi,FWD,74,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Liverpool,West Ham,True,1,2,15:00,10.655737704918034,2018-02-24
11756,2017-18,Dodi Lukebakio,MID,50,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Watford,Everton,True,1,2,17:30,1.5555555555555556,2018-02-24
11757,2017-18,Domingos Quina,MID,44,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,West Ham,Liverpool,False,-1,2,15:00,0.09384615384615384,2018-02-24
11758,2017-18,Dominic Calvert-lewin,FWD,51,0,0,0,0,0,0,0,0,0,0.6,0,0.0,3,8,0,0,Everton,Watford,False,-1,2,17:30,0.6428571428571429,2018-02-24
11759,2017-18,Dominic Solanke,FWD,47,0,0,0,0,0,0,0,0,0,0.0,0,0.0,3,3,0,0,Liverpool,West Ham,True,1,2,15:00,10.655737704918034,2018-02-24
11760,2017-18,Dujon Sterling,DEF,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Chelsea,Man United,False,-1,2,14:05,0.6542857142857142,2018-02-25
11761,2017-18,Dusan Tadic,MID,62,0,0,0,1,0,0,0,0,0,15.7,20,1.2,7,80,0,0,Southampton,Burnley,False,0,2,15:00,1.0358422939068102,2018-02-24
11762,2017-18,Dwight Gayle,FWD,61,3,0,2,0,0,0,0,0,1,25.3,115,73.6,51,77,0,0,Newcastle,Bournemouth,False,0,2,15:00,0.554089709762533,2018-02-24
11763,2017-18,Eden Hazard,MID,107,1,1,0,1,0,0,0,0,0,53.0,21,33.0,32,72,0,0,Chelsea,Man United,False,-1,2,14:05,0.6542857142857142,2018-02-25
11764,2017-18,Ederson Santana de moraes,GK,56,3,0,0,0,5,0,0,1,1,0.0,0,53.6,46,90,0,0,Man City,Arsenal,False,1,3,19:45,2.616279069767442,2018-03-01
11765,2017-18,Edimilson Fernandes,MID,44,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,West Ham,Liverpool,False,-1,2,15:00,0.09384615384615384,2018-02-24
11766,2017-18,Eduardo Dos reis carvalho,GK,47,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Chelsea,Man United,False,-1,2,14:05,0.6542857142857142,2018-02-25
11767,2017-18,Edward Nketiah,FWD,50,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Arsenal,Man City,True,-1,3,19:45,0.38222222222222224,2018-03-01
11768,2017-18,Eldin Jakupovic,GK,42,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Leicester,Stoke,True,0,2,12:30,3.052325581395349,2018-02-24
